University,Company,TotalScore,FreqScore,RecencyScore,DepthScore,IPCScore,DivScore,CitationCount,UniquePatents,LatestDate,MinDepth
가톨릭대학교,광주과학기술원,74.26,100.0,47.24,100.0,16.36,100,8,5,,1
가톨릭대학교,재단법인대구경북과학기술원,73.92,100.0,47.24,100.0,14.06,100,12,7,,1
가톨릭대학교,한국표준과학연구원; 한국화학연구원,73.73,93.6,47.24,100.0,42.31,75,3,3,,1
가톨릭대학교,한국식품연구원,73.68,100.0,47.24,100.0,12.5,100,9,7,,1
가톨릭대학교,한국해양과학기술원,73.62,100.0,47.24,100.0,12.07,100,12,5,,1
가톨릭대학교,네오나,71.56,93.6,47.24,100.0,44.44,50,3,2,,1
가톨릭대학교,에이치앤비지노믹스; 울산과학기술원,71.13,100.0,47.24,100.0,45.45,25,4,1,,1
가톨릭대학교,한국전기연구원,70.98,100.0,47.24,100.0,44.44,25,4,1,,1
가톨릭대학교,한국표준과학연구원,70.31,100.0,47.24,100.0,6.67,75,10,3,,1
가톨릭대학교,한국화학연구원,69.19,93.6,47.24,100.0,12.0,75,3,3,,1
가톨릭대학교,한국전자통신연구원; 한국표준과학연구원,60.14,62.4,47.24,100.0,30.77,50,2,2,,1
가톨릭대학교,한국생명공학연구원; 이뮤노메트테라퓨틱스 인코포레이티드,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
가톨릭대학교,한국기계연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
가톨릭대학교,한국에너지기술연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
가톨릭대학교,한국원자력연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
가톨릭대학교,한국지질자원연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
가톨릭대학교,재단법인대구경북과학기술원; 기초과학연구원,47.0,31.2,47.24,100.0,22.22,25,1,1,,1
가톨릭대학교,한국과학기술연구원; 한국기계연구원,46.4,31.2,47.24,100.0,18.18,25,1,1,,1
가톨릭대학교,한국과학기술원;로엔서지컬,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
가톨릭대학교,한국기계연구원; 한국과학기술연구원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
가톨릭대학교,울산과학기술원;오투메디,45.17,31.2,47.24,100.0,10.0,25,1,1,,1
가톨릭대학교,셀레스트라; 울산과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
가톨릭대학교,에스케이씨; 울산과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
강석식; 한국국제대학교,한국식품연구원,54.39,62.4,47.24,100.0,9.09,25,2,1,,1
강원관광대학,한국식품연구원,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
강원대학교,에스케이온; 울산과학기술원,78.91,100.0,47.24,100.0,47.37,100,10,4,,1
강원대학교,한국전기연구원,76.81,100.0,47.24,100.0,33.33,100,17,7,,1
강원대학교,한국원자력연구원,76.37,100.0,47.24,100.0,30.43,100,12,6,,1
강원대학교,울산과학기술원,75.99,100.0,47.24,100.0,27.87,100,39,19,,1
강원대학교,한국표준과학연구원,75.45,100.0,47.24,100.0,24.24,100,7,4,,1
강원대학교,한국기계연구원,75.21,100.0,47.24,100.0,22.64,100,12,8,,1
강원대학교,한국식품연구원,75.12,100.0,47.24,100.0,22.08,100,19,12,,1
강원대학교,한국과학기술연구원,75.01,100.0,47.24,100.0,21.36,100,41,24,,1
강원대학교,한국생명공학연구원,75.0,100.0,47.24,100.0,21.28,100,8,5,,1
강원대학교,한국건설기술연구원,74.81,100.0,47.24,100.0,20.0,100,26,8,,1
강원대학교,한국지질자원연구원,74.77,100.0,47.24,100.0,19.72,100,16,6,,1
강원대학교,한국전자통신연구원,74.44,100.0,47.24,100.0,17.57,100,20,11,,1
강원대학교,재단법인대구경북과학기술원,74.12,100.0,47.24,100.0,15.38,100,15,9,,1
강원대학교,한국에너지기술연구원,74.08,100.0,47.24,100.0,15.15,100,18,7,,1
강원대학교,한국해양과학기술원,74.08,100.0,47.24,100.0,15.15,100,14,5,,1
강원대학교,한국과학기술원,73.94,100.0,47.24,100.0,14.22,100,53,27,,1
강원대학교,광주과학기술원,73.92,100.0,47.24,100.0,30.77,75,4,3,,1
강원대학교,엘지화학; 울산과학기술원,69.69,93.6,47.24,100.0,32.0,50,3,2,,1
강원대학교,한국화학연구원,67.41,100.0,47.24,100.0,4.0,50,4,2,,1
강원대학교,울산과학기술원;태성환경연구소,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
강원대학교,한국건설기술연구원;티에스테크,65.72,93.6,47.24,100.0,22.22,25,3,1,,1
강원대학교,울산과학기술원; 이엠코어텍,64.31,100.0,47.24,100.0,0.0,25,4,1,,1
강원대학교,이엠코어텍; 울산과학기술원,64.31,100.0,47.24,100.0,0.0,25,4,1,,1
강원대학교,한국과학기술원; 국방과학연구소,64.06,93.6,47.24,100.0,11.11,25,3,1,,1
강원대학교,한국화학연구원; 인투코어테크놀로지,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
강원대학교,포디믹스; 한국과학기술원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
강원대학교,한국건설기술연구원;대도엔텍,54.7,62.4,47.24,100.0,11.11,25,2,1,,1
강원대학교,한국과학기술원; 재단법인 지능형 바이오 시스템 설계 및 합성 연구단,54.1,62.4,47.24,100.0,7.14,25,2,1,,1
강원대학교,한국생명공학연구원; 울산과학기술원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
강원대학교,한국건설기술연구원;엠테이크;재난안전기술,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
강원대학교,세명이엔시;인시티; 한국건설기술연구원,46.4,31.2,47.24,100.0,18.18,25,1,1,,1
강원대학교,엘아이지넥스원; 한국과학기술원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
강원대학교,한국 한의학 연구원; 한국식품연구원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
강원대학교,울산과학기술원;에스제이신소재,45.34,31.2,47.24,100.0,11.11,25,1,1,,1
강원대학교,최성영,44.82,31.2,47.24,100.0,7.69,25,1,1,,1
강원대학교,한국건설기술연구원;실크로드티앤디; 두산건설,44.67,31.2,47.24,100.0,6.67,25,1,1,,1
강원대학교,학교법인 신흥학원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
강원대학교,한국포장기술; 한국건설기술연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
강원대학교,한국화학연구원; 한국과학기술연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
강원도립대학교,한국해양과학기술원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
강원도립대학교,한국기계연구원,51.17,31.2,47.24,100.0,50.0,25,1,1,,1
강익수; 동명대학교,울산과학기술원,45.43,31.2,47.24,100.0,11.76,25,1,1,,1
건국대학교,한국식품연구원,76.56,100.0,47.24,100.0,31.68,100,107,47,,1
건국대학교,한국건설기술연구원,74.97,100.0,47.24,100.0,21.09,100,36,17,,1
건국대학교,한국해양과학기술원,74.86,100.0,47.24,100.0,20.34,100,19,8,,1
건국대학교,한국전자통신연구원,74.81,100.0,47.24,100.0,20.0,100,82,40,,1
건국대학교,광주과학기술원,74.71,100.0,47.24,100.0,19.32,100,19,10,,1
건국대학교,한국기계연구원,74.64,100.0,47.24,100.0,18.88,100,60,27,,1
건국대학교,한국표준과학연구원,74.62,100.0,47.24,100.0,18.75,100,11,8,,1
건국대학교,울산과학기술원,74.59,100.0,47.24,100.0,18.56,100,22,13,,1
건국대학교,한국지질자원연구원,74.56,100.0,47.24,100.0,18.37,100,10,4,,1
건국대학교,한국원자력연구원,74.43,100.0,47.24,100.0,17.46,100,19,14,,1
건국대학교,한국화학연구원,74.41,100.0,47.24,100.0,17.36,100,30,15,,1
건국대학교,한국과학기술연구원,74.17,100.0,47.24,100.0,15.77,100,49,31,,1
건국대학교,한국과학기술원,74.12,100.0,47.24,100.0,15.44,100,72,40,,1
건국대학교,재단법인대구경북과학기술원,73.62,100.0,47.24,100.0,12.06,100,35,21,,1
건국대학교,한국생명공학연구원,73.62,100.0,47.24,100.0,12.07,100,10,8,,1
건국대학교,한국에너지기술연구원,73.41,100.0,47.24,100.0,10.68,100,18,11,,1
건국대학교,한국전기연구원,71.81,100.0,47.24,100.0,16.67,75,5,3,,1
건국대학교,한국해양과학기술원; 재단법인 환동해산업연구원,69.89,93.6,47.24,100.0,50.0,25,3,1,,1
건국대학교,한국과학기술원; 대한민국(국립재활원장),68.31,100.0,47.24,100.0,26.67,25,4,1,,1
건국대학교,한국식품연구원;정금에프앤씨,68.01,93.6,47.24,100.0,37.5,25,3,1,,1
건국대학교,엘지전자; 울산과학기술원,67.39,93.6,47.24,100.0,33.33,25,3,1,,1
건국대학교,한화솔루션; 한국과학기술원,66.45,100.0,47.24,100.0,14.29,25,5,1,,1
건국대학교,한국식품연구원;팜덕,59.03,62.4,47.24,100.0,40.0,25,2,1,,1
건국대학교,한국전자통신연구원;엠투엠테크,58.03,62.4,47.24,100.0,33.33,25,2,1,,1
건국대학교,한국생명공학연구원; 지에이치바이오,56.03,62.4,47.24,100.0,20.0,25,2,1,,1
건국대학교,켐아이넷; 한국과학기술원,54.7,62.4,47.24,100.0,11.11,25,2,1,,1
건국대학교,한국원자력연구원;지아이,54.39,62.4,47.24,100.0,9.09,25,2,1,,1
건국대학교,엘지화학; 울산과학기술원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
건국대학교,한국과학기술연구원; 이스트힐,50.34,31.2,47.24,100.0,44.44,25,1,1,,1
건국대학교,마라나노텍; 한국과학기술원,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
건국대학교,한국과학기술연구원; 재단법인 실감교류인체감응솔루션연구단,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
건국대학교,현대자동차; 기아; 한국과학기술연구원,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
건국대학교,엘아이지넥스원; 한국과학기술원,47.0,31.2,47.24,100.0,22.22,25,1,1,,1
건국대학교,한국과학기술원;니어스랩,46.88,31.2,47.24,100.0,21.43,25,1,1,,1
건국대학교,켄텍; 한국표준과학연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
건국대학교,삼성전자; 울산과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
건국대학교,한국과학기술원; 재단법인 지능형 바이오 시스템 설계 및 합성 연구단,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
건국대학교,한국전자통신연구원; 한국과학기술원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
건국대학교,오투메디; 울산과학기술원,44.92,31.2,47.24,100.0,8.33,25,1,1,,1
건국대학교,코오롱인더스트리; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
건국대학교,한국화학연구원; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
건국대학교 글로컬,한국과학기술연구원,77.58,100.0,47.24,100.0,38.46,100,10,4,,1
건국대학교 글로컬,한국과학기술원,73.37,100.0,47.24,100.0,10.42,100,8,5,,1
건국대학교 글로컬,재단법인대구경북과학기술원,70.81,100.0,47.24,100.0,10.0,75,5,3,,1
건국대학교 글로컬,한국전자통신연구원,66.48,93.6,47.24,100.0,27.27,25,3,1,,1
건국대학교 글로컬,한국기계연구원,63.89,93.6,47.24,100.0,10.0,25,3,1,,1
건국대학교 글로컬,한국식품연구원,61.96,62.4,47.24,100.0,42.86,50,2,2,,1
건국대학교 글로컬,한국표준과학연구원,57.31,62.4,47.24,100.0,28.57,25,2,1,,1
건국대학교 글로컬,한국건설기술연구원,55.4,62.4,47.24,100.0,15.79,25,2,1,,1
건국대학교 글로컬,한국화학연구원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
건국대학교 글로컬,울산과학기술원,53.97,62.4,47.24,100.0,6.25,25,2,1,,1
건국대학교 글로컬,한국원자력연구원,51.17,31.2,47.24,100.0,50.0,25,1,1,,1
건국대학교 글로컬,돌봄드림; 한국과학기술원,47.95,31.2,47.24,100.0,28.57,25,1,1,,1
건양대학교,한국전자통신연구원,75.5,100.0,47.24,100.0,24.64,100,15,7,,1
건양대학교,한국과학기술원,73.68,100.0,47.24,100.0,12.5,100,8,4,,1
건양대학교,재단법인대구경북과학기술원,72.69,100.0,47.24,100.0,5.88,100,6,4,,1
건양대학교,한국원자력연구원,71.81,100.0,47.24,100.0,16.67,75,5,3,,1
건양대학교,한국과학기술연구원,71.38,100.0,47.24,100.0,13.79,75,4,3,,1
건양대학교,한국기계연구원,70.14,100.0,47.24,100.0,22.22,50,4,2,,1
건양대학교,광주과학기술원,63.54,93.6,47.24,100.0,7.69,25,3,1,,1
건양대학교,울산과학기술원; 대한민국(국립재활원장),62.39,93.6,47.24,100.0,0.0,25,3,1,,1
건양대학교,한국과학기술원; 대한민국(국립재활원장),55.53,62.4,47.24,100.0,16.67,25,2,1,,1
건양대학교,한국전기연구원,55.53,62.4,47.24,100.0,0.0,50,2,2,,1
건양대학교,한국건설기술연구원,54.53,62.4,47.24,100.0,10.0,25,2,1,,1
건양대학교,한국생명공학연구원,54.38,31.2,47.24,100.0,71.43,25,1,1,,1
건양대학교,울산과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
건양대학교,한국전자통신연구원; 한국표준과학연구원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
경기과학기술대학교,울산과학기술원,47.13,31.2,47.24,100.0,23.08,25,1,1,,1
경기대학교,한국에너지기술연구원,76.92,100.0,47.24,100.0,34.09,100,18,6,,1
경기대학교,한국과학기술연구원,76.12,100.0,47.24,100.0,28.75,100,18,9,,1
경기대학교,최성영,75.74,100.0,47.24,100.0,26.19,100,6,4,,1
경기대학교,한국건설기술연구원,75.45,100.0,47.24,100.0,24.29,100,10,6,,1
경기대학교,한국전자통신연구원,74.54,100.0,47.24,100.0,18.18,100,21,8,,1
경기대학교,한국과학기술원,74.21,100.0,47.24,100.0,16.0,100,23,13,,1
경기대학교,광주과학기술원,74.06,100.0,47.24,100.0,15.0,100,5,4,,1
경기대학교,울산과학기술원,72.96,100.0,47.24,100.0,7.69,100,8,6,,1
경기대학교,한국생명공학연구원,71.76,93.6,47.24,100.0,45.83,50,3,2,,1
경기대학교,재단법인대구경북과학기술원,68.01,93.6,47.24,100.0,20.83,50,3,2,,1
경기대학교,아토리서치; 한국과학기술원,67.39,93.6,47.24,100.0,33.33,25,3,1,,1
경기대학교,한국건설기술연구원; 에스와이스틸텍,65.72,93.6,47.24,100.0,22.22,25,3,1,,1
경기대학교,국방과학연구소; 한국과학기술원,64.53,93.6,47.24,100.0,14.29,25,3,1,,1
경기대학교,한국건설기술연구원; 포엠,64.35,93.6,47.24,100.0,13.04,25,3,1,,1
경기대학교,한국원자력연구원,63.54,93.6,47.24,100.0,7.69,25,3,1,,1
경기대학교,한국표준과학연구원,62.03,62.4,47.24,100.0,60.0,25,2,1,,1
경기대학교,한국화학연구원;에이비 넥소,54.7,62.4,47.24,100.0,11.11,25,2,1,,1
경기대학교,한국화학연구원,53.82,62.4,47.24,100.0,5.26,25,2,1,,1
경기대학교,삼성전자; 한국과학기술원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
경기대학교,한국과학기술연구원; 율촌화학,44.92,31.2,47.24,100.0,8.33,25,1,1,,1
경기대학교,엘지화학; 한국과학기술원,44.82,31.2,47.24,100.0,7.69,25,1,1,,1
경기대학교,한국과학기술원; 울산과학기술원,44.82,31.2,47.24,100.0,7.69,25,1,1,,1
경기대학교,한국기계연구원,44.82,31.2,47.24,100.0,7.69,25,1,1,,1
경기대학교,뷰티언스; 한국해양과학기술원;김정문알로에,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
경기도농업기술원,경기도; 한국화학연구원,48.17,31.2,47.24,100.0,30.0,25,1,1,,1
경남과학기술대학교,한국기계연구원,69.31,100.0,47.24,100.0,16.67,50,7,2,,1
경남과학기술대학교,한국전자통신연구원,63.64,93.6,47.24,100.0,8.33,25,3,1,,1
경남과학기술대학교,한국해양과학기술원,63.64,93.6,47.24,100.0,8.33,25,3,1,,1
경남과학기술대학교,재단법인대구경북과학기술원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
경남과학기술대학교,한국과학기술연구원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
경남과학기술대학교,한국건설기술연구원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
경남과학기술대학교,한국에너지기술연구원,45.03,31.2,47.24,100.0,9.09,25,1,1,,1
경남대학교,한국기계연구원,75.46,100.0,47.24,100.0,24.32,100,6,4,,1
경남대학교,한국과학기술연구원,71.5,100.0,47.24,100.0,31.25,50,5,2,,1
경남대학교,한국해양과학기술원,70.98,100.0,47.24,100.0,11.11,75,5,3,,1
경남대학교,재단법인대구경북과학기술원,70.27,100.0,47.24,100.0,23.08,50,4,2,,1
경남대학교,한국식품연구원,69.21,93.6,47.24,100.0,45.45,25,3,1,,1
경남대학교,한국과학기술원,69.06,100.0,47.24,100.0,15.0,50,4,2,,1
경남대학교,한국전자통신연구원,68.67,93.6,47.24,100.0,8.57,75,3,3,,1
경남대학교,한국건설기술연구원,68.24,100.0,47.24,100.0,9.52,50,7,2,,1
경남대학교,한국지질자원연구원,65.04,93.6,47.24,100.0,17.65,25,3,1,,1
경남대학교,한국전력공사; 광주과학기술원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
경남도립거창대학,한국건설기술연구원,69.99,100.0,47.24,100.0,21.21,50,5,2,,1
경남도립남해대학,한국식품연구원,68.1,93.6,47.24,100.0,21.43,50,3,2,,1
경남정보대학교,한국전기연구원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
경남정보대학교,울산과학기술원,56.36,62.4,47.24,100.0,5.56,50,2,2,,1
경남정보대학교,한국기계연구원,54.18,62.4,47.24,100.0,7.69,25,2,1,,1
경남정보대학교,한국원자력연구원,54.18,62.4,47.24,100.0,7.69,25,2,1,,1
경민대학교,한국건설기술연구원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
경민대학교,한국식품연구원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
경북대학교,한국생명공학연구원,76.09,100.0,47.24,100.0,28.57,100,18,11,,1
경북대학교,한국전기연구원,75.48,100.0,47.24,100.0,24.49,100,4,4,,1
경북대학교,한국식품연구원,75.34,100.0,47.24,100.0,23.53,100,18,9,,1
경북대학교,광주과학기술원,75.33,100.0,47.24,100.0,23.47,100,24,12,,1
경북대학교,한국원자력연구원,75.23,100.0,47.24,100.0,22.79,100,49,25,,1
경북대학교,한국건설기술연구원,75.15,100.0,47.24,100.0,22.28,100,40,24,,1
경북대학교,한국전자통신연구원,75.05,100.0,47.24,100.0,21.6,100,128,70,,1
경북대학교,재단법인대구경북과학기술원,74.95,100.0,47.24,100.0,20.94,100,67,32,,1
경북대학교,한국과학기술원,74.93,100.0,47.24,100.0,20.83,100,115,67,,1
경북대학교,한국해양과학기술원,74.73,100.0,47.24,100.0,19.47,100,22,13,,1
경북대학교,한국기계연구원,74.72,100.0,47.24,100.0,19.38,100,39,18,,1
경북대학교,울산과학기술원,74.7,100.0,47.24,100.0,19.25,100,40,23,,1
경북대학교,한국과학기술연구원,74.46,100.0,47.24,100.0,17.65,100,91,50,,1
경북대학교,한국에너지기술연구원,74.4,100.0,47.24,100.0,17.24,100,8,5,,1
경북대학교,한국화학연구원,73.83,100.0,47.24,100.0,13.47,100,52,15,,1
경북대학교,한국표준과학연구원,73.48,100.0,47.24,100.0,11.11,100,21,10,,1
경북대학교,한국전기연구원;아이이에스,71.55,100.0,47.24,100.0,31.58,50,4,2,,1
경북대학교,한국건설기술연구원;케이티앤씨,70.02,100.0,47.24,100.0,21.43,50,4,2,,1
경북대학교,한국과학기술원; 재단법인 멀티스케일 에너지시스템 연구단,69.31,100.0,47.24,100.0,16.67,50,4,2,,1
경북대학교,에덴룩스; 한국과학기술원,68.81,100.0,47.24,100.0,13.33,50,4,2,,1
경북대학교,재단법인 전통천연물기반 유전자동의보감 사업단; 한국과학기술원,68.64,93.6,47.24,100.0,25.0,50,3,2,,1
경북대학교,한국과학기술원;유엑스팩토리,66.67,93.6,47.24,100.0,28.57,25,3,1,,1
